name,year,selling_price,km_driven,seats,max_power_bhp,Mileage,Engine (CC),fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner
Maruti,2011,-0.8827323796256391,0.33515527099783626,5,-0.44575625676739394,-0.3917501182876818,-0.7724477065171044,False,False,True,True,False,True,False,True,False,False
Ford,2013,-0.7598225278514198,-1.0542057798760411,5,-0.38323234683713353,-1.1552119856411733,0.9497954287459082,True,False,False,True,False,True,False,False,False,False
Tata,2010,-1.2022979942386094,-0.9179939121433079,5,0.9110125887192569,-0.2257801471238802,0.3012699588588386,True,False,False,True,False,True,False,True,False,False
Maruti,2014,-0.8581553256648662,-0.9179939121433079,5,-1.6837296733865497,1.1185766193029156,-1.6400115801408663,False,False,True,True,False,True,False,True,False,False
Maruti,2014,0.17429234563264712,0.17170102971855658,5,-0.014341278248596837,1.2513525962339576,0.3012699588588386,True,False,False,True,False,True,False,True,False,False
Hyundai,2013,-0.3910929725287618,0.17170102971855658,5,0.2920258804096795,-0.8564660375463299,0.08223155512214625,False,False,True,True,False,True,False,False,False,False
Maruti,2006,-1.448117697787048,1.5338197070458872,5,-1.74625358331681,-1.4041669423868772,-1.6400115801408663,False,False,True,True,False,True,False,False,False,True
Maruti,2018,1.6983745076329668,-0.6455701766778419,5,1.0548175815588556,-0.5494215908932949,0.8381287915468101,False,False,True,True,False,True,False,False,False,False
Hyundai,2018,-0.2681831207545425,-1.0542057798760411,5,-1.1897907849374922,-0.24237714424026008,-1.5627039082337983,False,False,True,True,False,True,False,False,False,False
Maruti,2014,-1.0056422313998585,-0.6455701766778419,5,-1.6837296733865497,1.1185766193029156,-1.6400115801408663,False,False,True,True,False,True,False,False,False,True
Tata,2012,-1.0056422313998585,1.5338197070458872,5,-0.32696082789989883,1.359233077490431,0.9369108167613969,True,False,False,True,False,True,False,False,False,False
Hyundai,2016,-0.6319962820062317,-0.10072270574690954,5,-0.3863585423336464,-0.9062570288954694,-0.7724477065171044,False,False,True,True,False,True,False,False,False,False
Hyundai,2014,-0.7598225278514198,-0.6455701766778419,5,-1.1897907849374922,-0.24237714424026008,-1.5627039082337983,False,False,True,True,False,True,False,False,False,False
Maruti,2008,-1.5218636088515796,0.4441247651840227,5,-1.74625358331681,-1.4041669423868772,-1.6400115801408663,False,False,True,True,False,True,False,True,False,False
Tata,2011,-1.0056422313998585,0.17170102971855658,5,-0.2644369179696384,1.8073519996326963,0.9369108167613969,True,False,False,True,False,True,False,True,False,False
Hyundai,2010,-1.0056422313998585,0.17170102971855658,5,0.2920258804096795,-0.8564660375463299,0.08223155512214625,False,False,True,True,False,True,False,True,False,False
Ford,2013,-0.3910929725287618,1.5338197070458872,5,-0.38323234683713353,-1.1552119856411733,0.9497954287459082,True,False,False,True,False,True,False,True,False,False
Hyundai,2013,-0.3910929725287618,0.17170102971855658,5,0.2920258804096795,-0.8564660375463299,0.08223155512214625,False,False,True,True,False,True,False,True,False,False
Hyundai,2016,2.435833618278283,1.8062434425113534,5,0.9047601977262313,-0.010019184610938989,0.9369108167613969,True,False,False,True,False,True,False,False,False,False
Hyundai,2016,2.6816533218267216,1.887970563150993,5,0.9047601977262313,-0.010019184610938989,0.9369108167613969,True,False,False,True,False,True,False,False,False,False
Volkswagen,2010,-0.4156749428836057,1.5338197070458872,5,1.8363664556871104,-0.7070930634989081,1.8044746903851587,True,False,False,True,False,True,False,False,False,True
Volkswagen,2015,1.0592432784070265,-0.8362667915036681,5,0.9110125887192569,-1.0390330058265114,1.3749876242347816,True,False,False,True,False,True,False,False,False,False
Maruti,2009,-1.2514619349482972,0.17170102971855658,5,-1.74625358331681,-1.4041669423868772,-1.6400115801408663,False,False,True,True,False,True,False,True,False,False
Ford,2012,-1.054806172109546,1.3158807186735142,5,-0.38948473783015924,-1.1552119856411733,0.9497954287459082,True,False,False,True,False,True,False,True,False,False
Maruti,2012,-0.02236341720610381,0.7165485006494888,7,0.908511632322047,-0.5162275966605352,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Ford,2019,2.6816533218267216,-1.190417647608774,5,1.5462555136107021,1.3343375818158598,1.3749876242347816,True,False,False,True,False,True,False,False,False,False
Maruti,2004,-1.6447734606257989,0.17170102971855658,5,-1.74625358331681,-1.4041669423868772,-1.6400115801408663,False,False,True,True,False,True,False,True,False,False
Ford,2015,-0.5140028243029812,2.0786671779768193,5,-0.3863585423336464,-1.1552119856411733,0.9497954287459082,True,False,False,True,False,True,False,False,False,False
Tata,2017,0.567603871310149,-0.6455701766778419,5,0.6108978210540071,-0.9062570288954694,0.09082129644515378,False,False,True,True,False,True,False,False,False,False
Maruti,2014,-1.054806172109546,0.17170102971855658,5,-1.6837296733865497,1.1185766193029156,-1.6400115801408663,False,False,True,True,False,True,False,False,False,True
Maruti,2020,-0.21901918004485474,-1.5990532508069732,5,-1.6837296733865497,0.5459802187877999,-1.6400115801408663,False,False,True,True,False,True,False,False,False,False
Maruti,2013,-1.2022979942386094,0.17170102971855658,5,-1.6837296733865497,1.1185766193029156,-1.6400115801408663,False,False,True,True,False,True,False,True,False,False
Maruti,2007,-1.5710275495612673,1.5338197070458872,5,-1.74625358331681,-1.4041669423868772,-1.6400115801408663,False,False,True,True,False,True,False,False,False,True
Maruti,2013,-0.07152735791579155,0.9889722361149549,5,-0.014341278248596837,1.666277524143463,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Toyota,2015,0.22345628634233486,0.4441247651840227,5,-0.44950769136320884,1.823948996749076,0.7994749555932761,True,False,False,True,False,True,False,False,False,False
Maruti,2019,1.0100793376973387,-1.2449023947018674,5,0.47334521920743405,-0.15109366010016934,0.08223155512214625,False,False,True,True,False,True,False,False,False,False
Maruti,2013,1.2067351005360896,0.7165485006494888,7,0.908511632322047,-0.5162275966605352,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Maruti,2016,0.4692759898907735,-0.6455701766778419,5,0.5571272585139833,-0.44983960819501284,0.08223155512214625,False,False,True,True,False,True,False,False,False,False
Maruti,2011,-0.02236341720610381,-0.10072270574690954,5,-0.014341278248596837,1.2513525962339576,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Hyundai,2012,-0.6123307057223566,0.03548916198582352,5,0.2920258804096795,-0.8564660375463299,0.08223155512214625,False,False,True,True,False,True,False,False,False,False
Maruti,2014,0.8625875155682754,0.6620637535563956,5,-0.014341278248596837,1.666277524143463,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Hyundai,2014,-1.054806172109546,-0.10072270574690954,5,-1.1897907849374922,-0.24237714424026008,-1.5627039082337983,False,False,True,True,False,True,False,True,False,False
Hyundai,2019,1.998274545962062,-0.5638430560382021,5,0.908511632322047,0.952606648139114,0.9369108167613969,True,False,False,True,False,True,False,False,False,False
Maruti,2016,0.026795607109512953,1.5338197070458872,5,-0.018092712844412603,1.5003075529796615,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Maruti,2014,0.07596446421327166,1.5338197070458872,5,-0.014341278248596837,1.666277524143463,0.3012699588588386,True,False,False,True,False,True,False,True,False,False
Renault,2017,-0.2681831207545425,-1.0542057798760411,5,-0.45200864776041966,1.3426360803740511,-0.7681528358556006,False,False,True,True,False,True,False,False,False,False
Toyota,2015,0.5184350142063903,0.9889722361149549,5,-0.4488824522639068,1.823948996749076,0.7994749555932761,True,False,False,True,False,True,False,True,False,False
Maruti,2013,-0.8089864685611076,-0.5366006824916554,5,-0.44575625676739394,-0.3917501182876818,-0.7724477065171044,False,False,True,True,False,True,False,True,False,False
Hyundai,2015,0.6167678120198368,0.9889722361149549,5,0.9066359150241391,0.952606648139114,0.9369108167613969,True,False,False,True,False,True,False,True,False,False
Hyundai,2014,-0.2681831207545425,0.008246788439276901,5,0.2920258804096795,-0.8564660375463299,0.08223155512214625,False,False,True,True,False,True,False,False,False,False
Maruti,2013,-0.16985523933516702,0.7165485006494888,5,-0.014341278248596837,1.2513525962339576,0.3012699588588386,True,False,False,True,False,True,False,True,False,False
Hyundai,2014,-0.4156749428836057,-1.326629515341507,5,0.2920258804096795,-0.8564660375463299,0.08223155512214625,False,False,True,True,False,True,False,False,False,False
Maruti,2017,0.17429234563264712,-0.7817820444105749,5,-0.45200864776041966,-0.7319885591734764,-0.7724477065171044,False,False,True,True,False,False,False,False,False,False
Hyundai,2012,-1.1088865068902027,-0.9179939121433079,5,-1.1897907849374922,-0.24237714424026008,-1.5627039082337983,False,False,True,True,False,True,False,True,False,False
Hyundai,2008,-1.3006258756579847,-0.10072270574690954,5,0.2920258804096795,-0.8564660375463299,0.08223155512214625,False,False,True,True,False,True,False,True,False,False
Ford,2011,-0.7598225278514198,-0.23339306491859158,5,-0.38948473783015924,-1.1552119856411733,0.9497954287459082,True,False,False,False,False,True,False,True,False,False
Maruti,2014,-0.36651100217391797,-1.1359329005156809,5,-0.44950769136320884,-0.7319885591734764,-0.7724477065171044,False,False,True,True,False,True,False,False,False,False
Maruti,2015,0.7150956934392122,-0.9334130955706533,5,1.0548175815588556,-0.5494215908932949,0.8381287915468101,False,False,True,True,False,True,False,False,False,False
Renault,2013,-0.02236341720610381,-0.5229794957183821,5,0.5983930390679549,-0.7734810519644275,1.216077409759142,True,False,False,True,False,True,False,True,False,False
Maruti,2016,-0.14527326898032314,-0.7954032311838483,5,-0.44950769136320884,-0.7319885591734764,-0.7724477065171044,False,False,True,True,False,True,False,False,False,False
Hyundai,2012,-1.3006258756579847,-1.190417647608774,5,-1.1897907849374922,-0.24237714424026008,-1.5627039082337983,False,False,True,True,False,True,False,False,False,False
Hyundai,2019,0.7150956934392122,-1.6535379979000666,5,0.47709665380324984,-1.0390330058265114,0.08223155512214625,False,False,True,True,False,True,False,False,False,False
Ford,2018,2.6816533218267216,-0.7817820444105749,5,1.5462555136107021,1.3343375818158598,1.3749876242347816,True,False,False,True,False,True,False,False,False,False
Maruti,2018,-0.14527326898032314,-0.37314644121237567,5,-0.7833853703907995,0.4546967346477091,0.07793668446064247,False,False,False,True,False,True,False,False,False,False
Maruti,2016,0.9117514562779631,-0.6455701766778419,5,1.0548175815588556,-0.5494215908932949,0.8381287915468101,False,False,True,True,False,True,False,True,False,False
Hyundai,2019,0.07596446421327166,-0.9179939121433079,5,-0.38948473783015924,-0.9062570288954694,-0.3944990883047724,False,False,True,True,False,True,False,False,False,False
Tata,2019,0.6167678120198368,-1.190417647608774,5,0.5990182781672578,-0.9062570288954694,0.09082129644515378,False,False,True,True,False,True,False,False,False,False
Maruti,2013,-0.2681831207545425,1.261395971580421,5,-0.014341278248596837,1.2513525962339576,0.3012699588588386,True,False,False,True,False,True,False,False,False,True
Renault,2017,-0.3910929725287618,-1.2857659550216873,5,-0.45200864776041966,1.3426360803740511,-0.7681528358556006,False,False,True,True,False,True,False,True,False,False
Maruti,2012,-1.1039701128192339,0.4441247651840227,5,-1.74625358331681,-1.4041669423868772,-1.6400115801408663,False,False,True,True,False,True,False,False,False,True
Maruti,2020,1.4525548040845282,-1.190417647608774,5,0.892255415740179,1.550098544328804,0.08223155512214625,False,False,True,True,False,True,False,False,False,False
Volkswagen,2018,2.3620877072137514,0.30791289745128964,5,2.142733614345387,0.08956279808734316,1.3749876242347816,True,False,False,True,False,False,False,False,False,False
Maruti,2011,-1.2022979942386094,2.0786671779768193,5,-0.02059366924162252,-0.24237714424026008,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Hyundai,2012,-0.5140028243029812,1.5338197070458872,5,0.9860412806355696,1.3343375818158598,0.9369108167613969,True,False,False,True,False,True,False,True,False,False
Volkswagen,2018,2.6816533218267216,0.30791289745128964,5,2.142733614345387,0.08956279808734316,1.3749876242347816,True,False,False,True,False,False,False,False,False,False
Maruti,2015,0.7101792993682434,0.7165485006494888,7,0.908511632322047,-0.5162275966605352,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Renault,2012,0.8134235748585876,0.9889722361149549,5,0.23575436147244475,0.3385177548330471,1.216077409759142,True,False,False,True,False,True,False,True,False,False
Volkswagen,2015,0.1497054588837323,-0.37314644121237567,5,0.9110125887192569,-1.0390330058265114,1.3749876242347816,True,False,False,True,False,True,False,False,False,False
Maruti,2015,-0.710658587141732,-1.0542057798760411,5,-1.6837296733865497,1.1185766193029156,-1.6400115801408663,False,False,True,True,False,True,False,False,False,False
Maruti,2013,0.22345628634233486,-1.0809305483252032,5,-0.014341278248596837,1.2513525962339576,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Maruti,2011,-0.9564782906901707,0.9889722361149549,5,-0.02059366924162252,-0.24237714424026008,0.3012699588588386,True,False,False,True,False,True,False,True,False,False
Maruti,2015,0.6659317527295244,0.7982756212891287,5,0.5571272585139833,-0.44983960819501284,0.08223155512214625,False,False,True,True,False,True,False,True,False,False
Hyundai,2019,2.878309084665472,-1.2013145970273928,5,0.9047601977262313,0.587472711578751,0.9369108167613969,True,False,False,True,False,True,False,False,False,False
Ford,2017,2.3375057368589074,-0.8362667915036681,5,1.5462555136107021,1.3343375818158598,1.3749876242347816,True,False,False,True,False,True,False,False,False,False
Maruti,2012,-1.1531340535289216,0.7165485006494888,5,-0.44575625676739394,-0.3917501182876818,-0.7724477065171044,False,False,True,True,False,True,False,False,False,True
Ford,2017,2.435833618278283,-0.7817820444105749,5,1.5462555136107021,1.3343375818158598,1.3749876242347816,True,False,False,True,False,True,False,False,False,False
Maruti,2013,-0.07152735791579155,1.5338197070458872,5,-0.014341278248596837,1.2513525962339576,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Maruti,2014,0.19887431598749097,0.4441247651840227,5,-0.014341278248596837,1.666277524143463,0.3012699588588386,True,False,False,True,False,True,False,True,False,False
Maruti,2014,0.27261531065795164,0.17170102971855658,5,-0.014341278248596837,1.666277524143463,0.3012699588588386,True,False,False,True,False,True,True,False,False,False
Maruti,2009,-1.0056422313998585,1.5338197070458872,5,-0.02059366924162252,-0.24237714424026008,0.3012699588588386,True,False,False,True,False,True,False,True,False,False
Maruti,2008,-1.3547062104386414,-0.10072270574690954,5,-1.74625358331681,-1.4041669423868772,-1.6400115801408663,False,False,True,True,False,True,False,False,False,False
Ford,2014,0.8134235748585876,-0.42763118830546887,5,1.5462555136107021,0.25553276925114476,1.3749876242347816,True,False,False,True,False,True,False,False,False,False
Maruti,2015,1.2067351005360896,-0.37314644121237567,5,0.5546263021167724,0.006577812505440877,0.08223155512214625,False,False,True,True,False,True,False,False,False,False
Maruti,2010,-0.4599224895223246,0.8255179948356752,5,0.04818263168166356,-0.24237714424026008,0.3012699588588386,True,False,False,True,False,True,False,True,False,False
Maruti,2018,0.17429234563264712,-1.190417647608774,5,-0.44950769136320884,-0.7319885591734764,-0.7724477065171044,False,False,True,True,False,True,False,False,False,False
Maruti,2018,0.17429234563264712,-1.272144768248414,5,-0.44950769136320884,-0.7319885591734764,-0.7724477065171044,False,False,True,True,False,True,False,False,False,False
Tata,2010,-1.0056422313998585,-0.10072270574690954,5,-0.32696082789989883,1.359233077490431,0.9369108167613969,True,False,False,True,False,True,False,False,False,False
Hyundai,2016,1.6983745076329668,-0.6455701766778419,5,0.9066359150241391,-0.16769065721654922,0.9369108167613969,True,False,False,True,False,True,False,False,False,False
Renault,2017,-0.2681831207545425,-0.9179939121433079,5,-0.45200864776041966,1.3426360803740511,-0.7681528358556006,False,False,True,True,False,True,False,False,False,False
Hyundai,2012,-0.7352454738906469,0.7165485006494888,5,0.9860412806355696,1.3343375818158598,0.9369108167613969,True,False,False,True,False,True,False,False,False,False
Volkswagen,2013,-0.6123307057223566,0.4441247651840227,5,-0.02059366924162252,0.5625772159041798,0.09082129644515378,True,False,False,True,False,True,False,True,False,False
Maruti,2017,1.5754646558587475,-0.7817820444105749,5,0.47334521920743405,-0.15109366010016934,0.08223155512214625,False,False,True,True,False,False,False,False,False,False
Hyundai,2015,-0.5779159472255753,0.9889722361149549,5,-0.3863585423336464,-1.3128834582467865,-0.3944990883047724,False,False,True,True,False,True,False,True,False,False
Maruti,2013,-0.8089864685611076,1.2318652386559645,5,-0.44950769136320884,-0.7319885591734764,-0.7724477065171044,False,False,True,True,False,True,False,True,False,False
Hyundai,2013,-0.5631667650126689,-0.6455701766778419,5,-1.1897907849374922,-0.24237714424026008,-1.5627039082337983,False,False,True,True,False,True,False,True,False,False
Hyundai,2014,-0.8581553256648662,0.4441247651840227,5,-1.1897907849374922,-0.24237714424026008,-1.5627039082337983,False,False,True,True,False,True,False,False,False,False
Maruti,2004,-1.5464455792064233,0.17170102971855658,5,-1.74625358331681,-1.4041669423868772,-1.6400115801408663,False,False,True,True,False,True,True,False,False,False
Hyundai,2012,-0.36651100217391797,0.7165485006494888,5,0.9860412806355696,1.3343375818158598,0.9369108167613969,True,False,False,True,False,True,False,False,False,False
Maruti,2009,-1.0056422313998585,0.17170102971855658,5,-0.02059366924162252,-0.24237714424026008,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Hyundai,2014,-0.6123307057223566,-0.10072270574690954,5,-1.1897907849374922,-0.24237714424026008,-1.5627039082337983,False,False,True,True,False,True,False,True,False,False
Volkswagen,2011,-0.7352454738906469,1.5338197070458872,5,-0.02059366924162252,0.5625772159041798,0.09082129644515378,True,False,False,True,False,True,False,False,False,True
Maruti,2017,0.17429234563264712,-0.9179939121433079,5,-0.44950769136320884,-0.7319885591734764,-0.7724477065171044,False,False,True,True,False,True,False,False,False,False
Maruti,2019,1.8458663297620301,-1.5391200290045708,5,1.6425423349033037,-0.24237714424026008,-0.7724477065171044,False,False,True,True,False,True,False,False,False,False
Volkswagen,2011,-0.4156749428836057,0.3623976445443829,5,-0.02059366924162252,0.5625772159041798,0.09082129644515378,True,False,False,True,False,True,False,True,False,False
Maruti,2018,0.33161695590364787,-0.9179939121433079,5,-0.45200864776041966,-0.7319885591734764,-0.7724477065171044,False,False,True,True,False,False,False,False,False,False
Tata,2018,0.5921858416649929,1.261395971580421,5,0.9047601977262313,-0.6158095793588173,0.3012699588588386,True,False,False,True,False,True,False,True,False,False
Tata,2013,-0.3910929725287618,0.9889722361149549,5,0.9110125887192569,0.7534426827425527,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Ford,2014,-0.4648388835932934,0.7165485006494888,5,-0.45200864776041966,-1.4207639395032572,0.9497954287459082,True,False,False,True,False,True,False,True,False,False
Ford,2014,-0.36651100217391797,0.9889722361149549,5,-0.45200864776041966,-1.4207639395032572,0.9497954287459082,True,False,False,True,False,True,False,True,False,False
Ford,2012,-0.7598225278514198,0.4441247651840227,5,-0.38948473783015924,-1.1552119856411733,0.9497954287459082,True,False,False,True,False,True,False,True,False,False
Maruti,2015,-0.6123307057223566,1.261395971580421,5,-0.44950769136320884,-0.7319885591734764,-0.7724477065171044,False,False,True,True,False,True,False,False,False,False
Tata,2011,-1.2367127527353907,-0.37314644121237567,5,-0.2644369179696384,1.8073519996326963,0.9369108167613969,True,False,False,True,False,True,False,True,False,False
Maruti,2012,-0.8335684389159513,0.4441247651840227,5,-0.44575625676739394,-0.3917501182876818,-0.7724477065171044,False,False,True,True,False,True,False,False,False,True
Maruti,2016,0.4692759898907735,-1.326629515341507,5,0.47334521920743405,-0.8232720433135701,0.08223155512214625,False,False,True,True,False,True,False,False,False,False
Volkswagen,2016,0.9166678503489318,-0.10072270574690954,5,2.142733614345387,0.08126429952915175,1.3749876242347816,True,False,False,False,False,True,False,False,False,False
Hyundai,2015,0.8871694859231192,0.22618577681164978,5,0.9066359150241391,0.952606648139114,0.9369108167613969,True,False,False,False,False,True,False,False,False,False
Hyundai,2014,0.39552516243217095,0.17442526707321124,5,0.9066359150241391,0.952606648139114,0.9369108167613969,True,False,False,False,False,True,False,False,False,False
Ford,2011,-1.0302242017547023,0.3731583820952688,5,-0.38948473783015924,-1.1552119856411733,0.9497954287459082,True,False,False,False,False,True,False,True,False,False
Volkswagen,2015,1.2116514946070585,0.14445865617200995,5,2.1489860053384127,0.6289652043696992,1.3749876242347816,True,False,False,False,False,False,False,False,False,False
Maruti,2015,1.2067351005360896,0.17170102971855658,7,0.908511632322047,-0.5162275966605352,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Maruti,2011,-0.6369126760772005,2.7597265166404847,5,-0.02059366924162252,-0.24237714424026008,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Volkswagen,2011,-0.02236341720610381,0.9889722361149549,5,1.8363664556871104,-0.7070930634989081,1.8044746903851587,True,False,False,True,False,True,False,True,False,False
Maruti,2016,0.4692759898907735,-0.6455701766778419,5,0.47334521920743405,-0.8232720433135701,0.08223155512214625,False,False,True,True,False,True,False,False,False,False
Hyundai,2020,1.8212843594071861,-1.6807803714466132,5,0.47709665380324984,-0.5743170865678662,0.08223155512214625,False,False,True,False,False,True,False,False,False,False
Renault,2017,1.4279728337296844,-0.8090244179571215,8,0.5983930390679549,-0.29216813558940263,1.216077409759142,True,False,False,False,False,True,False,False,False,False
Maruti,2016,0.1497054588837323,-1.4628413830742402,5,-0.44950769136320884,1.417322567397762,-0.7724477065171044,False,False,True,False,False,False,False,False,False,False
Hyundai,2013,-0.21901918004485474,2.187636672163006,5,0.9110125887192569,0.4215027404149464,0.9369108167613969,True,False,False,True,False,True,False,False,False,False
Hyundai,2013,-0.2681831207545425,2.187636672163006,5,0.9110125887192569,0.4215027404149464,0.9369108167613969,True,False,False,True,False,True,False,False,False,False
Volkswagen,2011,-0.8089864685611076,1.261395971580421,5,1.8363664556871104,-0.7070930634989081,1.8044746903851587,True,False,False,True,False,True,False,False,False,False
Maruti,2018,0.6905137230843683,-1.4628413830742402,5,-0.44950769136320884,1.417322567397762,-0.7724477065171044,False,False,True,False,False,False,False,False,False,False
Maruti,2018,1.8212843594071861,-1.1591706451508852,5,0.5546263021167724,0.006577812505440877,0.08223155512214625,False,False,True,False,False,False,False,False,False,False
Maruti,2017,1.0592432784070265,-0.7272972973174817,5,0.47334521920743405,-0.31706363126397097,0.08223155512214625,False,False,True,False,False,True,False,False,False,False
Maruti,2018,1.8212843594071861,-1.272144768248414,5,0.47334521920743405,-0.31706363126397097,0.08223155512214625,False,False,True,False,False,True,False,False,False,False
Maruti,2017,-0.12069129862547927,-0.37314644121237567,5,-0.44950769136320884,1.417322567397762,-0.7724477065171044,False,False,True,True,False,True,False,False,False,False
Maruti,2016,-0.8089864685611076,-0.7817820444105749,5,-1.6837296733865497,1.1185766193029156,-1.6400115801408663,False,False,True,True,False,True,False,True,False,False
Maruti,2015,0.07596446421327166,-0.7545396708640283,5,0.5552515412160755,-0.8232720433135701,0.08223155512214625,False,False,True,True,False,True,False,False,False,False
Maruti,2012,-1.448117697787048,0.4441247651840227,5,-0.44575625676739394,-0.3917501182876818,-0.7724477065171044,False,False,True,True,False,True,False,False,False,False
Maruti,2007,-1.3989537570773602,1.5338197070458872,5,-1.74625358331681,-1.4041669423868772,-1.6400115801408663,False,False,True,True,False,True,False,True,False,False
Toyota,2018,1.2804810116006213,0.17170102971855658,5,-0.44950769136320884,1.823948996749076,0.7994749555932761,True,False,False,True,False,True,False,False,False,False
Hyundai,2012,-0.3173470614642302,0.789721515995513,5,0.908511632322047,0.4215027404149464,0.9369108167613969,True,False,False,False,False,True,False,True,False,False
Tata,2012,-0.6614946464320444,0.4441247651840227,5,0.908511632322047,-0.3087651327057825,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Hyundai,2014,-0.7598225278514198,0.4441247651840227,5,-1.1897907849374922,-0.24237714424026008,-1.5627039082337983,False,False,True,True,False,True,False,True,False,False
Hyundai,2010,-0.2681831207545425,0.7165485006494888,5,0.9860412806355696,1.3343375818158598,0.9369108167613969,True,False,False,True,False,True,False,True,False,False
Maruti,2018,0.9609153969876508,-1.0542057798760411,5,0.47334521920743405,-0.15109366010016934,0.08223155512214625,False,False,True,True,False,True,False,False,False,False
Ford,2018,1.4033908633748406,-1.3811142624346004,5,1.2942841565917536,-0.8232720433135701,0.06934694313763493,False,False,True,True,False,True,False,False,False,False
Hyundai,2018,-0.2681831207545425,-1.4628413830742402,5,-0.3863585423336464,-0.9062570288954694,-0.7724477065171044,False,False,True,True,False,True,False,True,False,False
Maruti,2012,-0.907314349980483,-1.3811142624346004,5,-0.44575625676739394,-0.3917501182876818,-0.7724477065171044,False,False,True,True,False,True,False,False,False,False
Renault,2019,1.4525548040845282,-1.5581896904871533,7,-0.13938909810911765,-1.1552119856411733,-0.7681528358556006,False,False,True,True,False,True,False,False,False,False
Hyundai,2013,-1.0154750195417959,-0.38676762798564895,5,-1.1897907849374922,-0.24237714424026008,-1.5627039082337983,False,False,True,True,False,True,False,True,False,False
Hyundai,2011,-0.2681831207545425,-0.37314644121237567,5,0.9860412806355696,1.3343375818158598,0.9369108167613969,True,False,False,True,False,True,False,False,False,False
Maruti,2014,-0.14527326898032314,1.261395971580421,5,-0.018092712844412603,1.5003075529796615,0.3012699588588386,True,False,False,True,False,True,False,False,False,True
Toyota,2018,1.8458663297620301,1.4248502128597007,5,-0.4488824522639068,1.823948996749076,0.7994749555932761,True,False,False,True,False,True,False,False,False,False
Maruti,2020,0.19887431598749097,-1.7080227449931598,5,0.47334521920743405,-0.15109366010016934,0.08223155512214625,False,False,True,True,False,True,False,False,False,False
Maruti,2013,-0.5140028243029812,1.5338197070458872,5,-0.018092712844412603,1.5003075529796615,0.3012699588588386,True,False,False,True,False,True,False,True,False,False
Honda,2017,2.6816533218267216,-1.0814481534225877,7,1.5237469060358084,0.4215027404149464,1.3749876242347816,True,False,False,False,False,True,False,False,False,False
Volkswagen,2017,1.6983745076329668,-0.37314644121237567,5,2.1489860053384127,0.7285471870679814,1.3749876242347816,True,False,False,True,False,True,False,False,False,False
Hyundai,2017,-0.7352454738906469,-0.8090244179571215,5,-1.1897907849374922,-0.24237714424026008,-1.5627039082337983,False,False,True,True,False,True,False,False,False,False
Volkswagen,2017,1.2313170708909336,-0.37314644121237567,5,2.142420994795736,0.5044877259968488,1.3749876242347816,True,False,False,True,False,False,False,False,False,False
Ford,2011,-0.9564782906901707,0.5530942593702092,5,-0.38948473783015924,-1.1552119856411733,0.9497954287459082,True,False,False,True,False,True,False,True,False,False
Hyundai,2019,0.1251284049229594,-1.231281207928594,5,-0.38948473783015924,-0.9062570288954694,-0.3944990883047724,False,False,True,True,False,True,False,False,False,False
Tata,2012,-1.2268799645934532,-0.37314644121237567,5,-0.32696082789989883,1.359233077490431,0.9369108167613969,True,False,False,True,False,True,False,False,False,False
Hyundai,2008,-0.7598225278514198,0.9889722361149549,5,-0.3863585423336464,-1.3128834582467865,-0.3944990883047724,False,False,True,True,False,True,False,True,False,False
Maruti,2005,-1.3743717867225165,0.17170102971855658,5,-1.74625358331681,-1.4041669423868772,-1.6400115801408663,False,False,True,True,False,True,True,False,False,False
Hyundai,2020,0.4692759898907735,-1.7080227449931598,5,-0.38510806413504145,-0.9062570288954694,-0.3944990883047724,False,False,True,True,False,True,False,False,False,False
Renault,2015,1.4033908633748406,0.4441247651840227,8,0.5983930390679549,-0.29216813558940263,1.216077409759142,True,False,False,True,False,True,False,False,False,False
Maruti,2013,0.3217841677617103,2.3510909134422855,5,-0.014341278248596837,1.666277524143463,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Ford,2013,-0.6369126760772005,1.1061144423651053,5,-0.38323234683713353,-1.1552119856411733,0.9497954287459082,True,False,False,True,False,True,False,False,False,False
Volkswagen,2020,1.9441942111814055,-1.0542057798760411,5,2.1502364835370185,0.22233877501838503,1.3749876242347816,True,False,False,True,False,True,False,False,False,False
Maruti,2013,0.026795607109512953,0.9889722361149549,5,-0.014341278248596837,1.2513525962339576,0.3012699588588386,True,False,False,True,False,True,False,False,False,True
